samp_country,category,fermented_food_type,sample_id,absolute-filepath
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/5330df3e-5bc3-4b9e-bfdf-a139010dbdfc.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/8565c246-cf6c-4a29-a00e-117b185058eb.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/3758ef07-0588-45f0-bf6a-3ea044ab7380.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/bb91c455-b3b5-4b1d-939e-c273d9526823.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/6f42e35e-8031-424c-a707-dc729555c7fe.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/72445312-9ad1-44a6-a052-c9a4f0c0e542.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/d7c9d459-5749-4be8-9d4a-91f26a700019.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/5bc47fd0-18f3-4e6e-99cb-b7770d624c5e.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/2ec9bdb0-d1fe-4f08-9a49-6bf0363c2304.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/ec6b6cfa-9e2a-470c-af59-9e7c4a903f30.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/5bbf9f5a-bf07-45f2-b63b-86d1e0d3b9c8.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/4c744b23-9b33-4e3b-8469-e60bac9da275.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/3df5dde3-e3bf-4dc9-bbc1-ff9fc1627f12.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/9871a228-fc15-44f9-bb39-129f6d3adbf5.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/78b6b404-ca08-47dc-95a1-8a27c0eb9950.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/2331ae71-a131-476f-aa40-ff01f7d6e3c1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/ee1742a1-22fe-4af5-94d1-0457fffec8ac.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/e6b9d18d-68a4-47a8-9585-bad9ca1c5f4c.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/c4f6f092-5d5b-49c6-9934-14947f351f9f.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/ac92d4ca-dd62-416c-86f3-56a93fd49ef6.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/1332be2d-2cda-4fcb-b04a-ae84eaa2d386.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/2f7d8e16-f4ba-4217-b45e-bd458dc5f593.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/e218ebe4-5e6e-43ea-b528-59361652d19e.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/348cc504-a71a-424b-bcf9-4b8470cd39b1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/232fd2ed-2836-4833-a088-2ba219dd8ff5.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/056eaffa-6af7-45e8-9279-5529ba2b1d15.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/31befa9b-8b80-481c-ad12-0e4190d3a7e1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/6f6ac5dc-df32-4c9a-9cc1-3f6c7e3b7fa5.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/f34b01e6-bf65-42e3-a06e-26ba9c43882f.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/4b8a5430-082f-45be-af60-d1c9d1bdf3d1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/df2d7606-55e3-48ab-97bc-4a9901fcc58d.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/79ba0870-3c19-40b7-aaef-6de3802f24b6.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/752ce644-397e-4019-aa74-b6b1bab3fd8b.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/ef2ac962-250f-405b-9726-a376be7031cc.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/68b1e390-cc56-4be1-80ef-1178ccc1e595.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/0a74822d-7960-48f4-90f5-63c96b46f899.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/3d3a10f3-f301-4899-b60b-f5a122c6790a.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/09af694a-0aaa-41a9-8380-2494ca855fe1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/b00caf66-7df1-4f5c-9654-83422370f308.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/753ac01a-51c5-477f-a888-2b6f809350d2.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/7b762ad6-c76b-4912-b81d-96cb656b2597.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_grass_carp,M010,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M010/624d4dd2-ab47-4178-95ca-a7a4ca7a2817.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/c1792197-25c9-4a62-b609-f38b0d6d04be.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/c5405b1c-edcb-4c36-80a1-0065410437ff.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/0ff4c327-f5ea-4616-b7c3-67e45e09be5b.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/8978dcab-d5c6-41fd-99df-60394c89d889.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/5870c052-7d13-41e4-a0b2-29bcd2d4f956.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/5c4576e9-07c1-4b03-a0ff-eae3c2ffee4b.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/f7d50de3-a538-487d-a05a-25b29c334ea9.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/39bca24c-a7c7-46c6-b5e6-6496f02f42d3.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/0248ccce-58f4-4bca-a0b0-97228431b800.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/5e75ec74-d94b-4e2b-84fa-cb5bf37edaa2.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/e2154315-3025-4313-b83d-3dcc41716461.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/839482a4-86f2-45a8-8411-a72c2f291068.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/f373dacc-88e0-4499-8c90-7ba7fecbfbed.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/1946def3-6d4b-4192-ac97-d73d9b2d6a39.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/203c8942-51ff-45af-b9ab-7554569eae04.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/e2fd1be8-55d1-4c72-9999-c90a7e83a756.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/1da2083e-10c1-4ce4-87e9-2351e669f9cb.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/d44c743a-077a-494d-abaf-4f9d7cb75fb9.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/1e4fd348-50ee-43c1-b1fa-2218408395db.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/f007a147-bc78-411e-b04e-478f77b582f8.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/c15beeb1-0ba1-4214-84d7-a8d63cc8c5e5.fasta
Benin,fermented fish,Lanhouin,B039_Aa_Gp_La,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/B039_Aa_Gp_La/f1c1bcca-a142-4bbc-994b-1353da23bd6e.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/1c94cbd3-8410-48d1-968b-86341a30ce69.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/397930ac-83a9-4101-9ab0-f6835d2c2af6.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/6956189b-6d2a-4e4d-9a09-3af36f418e8b.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/f652ef83-572f-4df3-99d4-4396efd3014e.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/a189e23f-2688-48d7-bbb5-392c059f6fda.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/9c8c6ce7-4e6a-41ce-880e-596d8dbcdcbd.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/35fe9070-f61c-44b3-a236-7dcc7f2af0ee.fasta
Thailand,fermented meat,Fermented_pork_(Nham_Moo),A001,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/A001/4fe0448c-5844-4a83-af76-5afa1e7d1f0f.fasta
